"EXT"	"Time"	"Force"
"1"	-0.452811870320693	1	15.9769083727151
"2"	0.61358907722006	2	16.1060843253508
"3"	1.14401858537628	3	15.6379922349006
"4"	-0.356873336229804	4	16.5487092528492
"5"	-0.603279856663625	5	16.2687459238805
"6"	-0.620137779668377	6	15.2521607917733
"7"	-0.469488585582634	7	16.5781677607447
"8"	-1.47427643994898	8	16.7873999965377
"9"	1.25043361667204	9	15.2918227761984
"10"	1.67335419329247	10	16.5480891959742
"11"	-0.877070019444232	11	16.851784419734
"12"	0.049903344647365	12	16.7397880260833
"13"	0.733613301163755	13	16.1068557337858
"14"	-0.193317612060784	14	15.8279911051504
"15"	-0.271385687828547	15	16.0849374053068
"16"	0.210266881144606	16	16.7308845384978
"17"	-1.26957340152118	17	15.9666342590936
"18"	-1.37362039585345	18	16.3112575900741
"19"	0.256042396428926	19	15.6511367126368
"20"	0.091160741566069	20	16.02510646265
"21"	-0.155593488761448	21	16.2566205207258
"22"	0.338133407304084	22	15.560837035533
"23"	-0.458257620404445	23	16.3638086426072
"24"	-1.32737382012206	24	15.9886165540665
"25"	-1.90019248752773	25	16.1602666345425
"26"	-0.355188385188185	26	16.6895622545853
"27"	0.028850705377551	27	15.5364473517984
"28"	-0.732192434414127	28	16.8775770883076
"29"	1.75064981840991	29	16.0928144883364
"30"	-2.46314633296706	30	16.5052795708179
"31"	0.0919158085755643	31	16.3832870093174
"32"	-1.47001845434958	32	15.3855101289228
"33"	-1.3117058746537	33	15.5968307889998
"34"	1.29776535948761	34	15.8580833715387
"35"	-1.47762828075899	35	15.2944478588179
"36"	1.59291125398204	36	15.4763629040681
"37"	1.26964666728924	37	15.5362017401494
"38"	-0.286176249913625	38	16.9655087869614
"39"	1.1001485489351	39	16.6944646802731
"40"	0.808974940211957	40	15.9956449326128
"41"	-1.05275981184855	41	16.0221534529701
"42"	-1.70299009340852	42	15.8917910554446
"43"	-1.99541346579428	43	16.9843225777149
"44"	-0.373780585489338	44	16.4622385283001
"45"	1.03269119838189	45	16.1715613272972
"46"	-0.346309001345239	46	16.7445929725654
"47"	-0.488125505244949	47	16.5903928512707
"48"	1.01842389264719	48	15.6465466730297
"49"	-0.462940689263492	49	16.9897671705112
"50"	0.589215968139018	50	16.9448403404094
"51"	-0.769033888267581	51	16.7069357079454
"52"	0.940262850843331	52	15.5553743592463
"53"	0.870561253708802	53	16.2693785908632
"54"	-0.175164586126554	54	16.5996586321853
"55"	0.0564208155529663	55	16.139765618369
"56"	0.219632495646404	56	15.3300020047463
"57"	-0.453106380153275	57	15.3123244442977
"58"	1.15201197837337	58	15.599135898985
"59"	-0.210471510292269	59	16.5716478042305
"60"	0.478632266036014	60	16.3419010271318
"61"	1.44258375841821	61	15.7380285537802
"62"	0.675929043488838	62	16.5125751476735
"63"	0.636880500642392	63	16.9757852870971
"64"	-0.481984421845899	64	15.3906138478778
"65"	0.915712649675427	65	16.5571459913626
"66"	-1.34381263818246	66	16.93690619478
"67"	-0.436963073219215	67	15.2794488603249
"68"	0.800613717346279	68	16.6050907960162
"69"	0.481159852457888	69	15.3643270265311
"70"	-1.16170694621593	70	16.8844324210659
"71"	-0.653328935327086	71	15.8351969430223
"72"	-2.55444716666651	72	15.8158988282084
"73"	1.56046368691892	73	16.6635202355683
"74"	0.364312173365566	74	15.0088235600851
"75"	-0.0460651990198212	75	15.4331767018884
"76"	-1.71040044553917	76	16.0351499253884
"77"	-2.01544322712454	77	15.3857076950371
"78"	-1.10549347211191	78	16.3949030698277
"79"	0.0423604313925829	79	15.0112567595206
"80"	-0.654809298986188	80	15.9931857660413
"81"	0.685769287788978	81	15.5157671235502
"82"	1.72577571401466	82	16.3162448494695
"83"	0.641686521070453	83	15.7083399090916
"84"	-0.0805142409294637	84	16.3453908669762
"85"	0.88528472627867	85	16.5674178875051
"86"	2.08157406621448	86	15.2962946943007
"87"	1.74647974751008	87	16.6035813619383
"88"	-0.354375687395596	88	16.6877562706359
"89"	1.58603137927022	89	16.8810168807395
"90"	-1.45423132085316	90	15.7656589378603
"91"	-0.0632168164145701	91	16.8246202734299
"92"	0.291928610142825	92	16.0713231358677
"93"	-0.78940009591634	93	16.0751931257546
"94"	2.02867206280138	94	15.9015698921867
"95"	1.83300122669872	95	16.9285557013936
"96"	0.298985642210832	96	16.2502130852081
"97"	0.0682705230526226	97	16.4962812396698
"98"	-0.650075926971539	98	16.0998000157997
"99"	-0.373894463091142	99	15.2938373088837
"100"	-0.212126474956655	100	15.7121474561282
"101"	1.53706052192424	101	15.1903707617894
"102"	0.398369357240733	102	15.3299650819972
"103"	-0.716235237647373	103	16.0179481175728
"104"	-0.0519415256051224	104	15.2781587010249
"105"	1.8907052329053	105	15.0115542686544
"106"	-0.466846277961745	106	16.1951755243354
"107"	0.450000281789697	107	16.794731664937
"108"	2.07501632360315	108	16.8737126979977
"109"	-2.23149394250623	109	16.0238815345801
"110"	-1.73188628374915	110	16.7205419307575
"111"	0.198284072011747	111	16.0990317310207
"112"	-0.285747976085368	112	15.5807116944343
"113"	0.733687727899504	113	16.4354115491733
"114"	0.781923633945491	114	16.7604776131921
"115"	-0.176450916011033	115	16.9389680875465
"116"	0.744029966676736	116	15.0159736382775
"117"	0.668898152454215	117	16.6577650844119
"118"	-1.80157600048953	118	15.0724417734891
"119"	-1.43696713618177	119	16.0482964562252
"120"	0.189714077091307	120	16.1528976508416
"121"	0.768490795830794	121	16.395725548733
"122"	-0.62640565269755	122	16.5338044133969
"123"	-0.602012089968388	123	16.8420241381973
"124"	1.54937699318157	124	16.4832809106447
"125"	0.796805486991277	125	15.4690280356444
"126"	-0.191178846554382	126	16.5571597036906
"127"	0.609742381195874	127	15.2300771442242
"128"	0.26562014678776	128	16.5014693667181
"129"	-0.704975297081457	129	15.5728694791906
"130"	-1.09592057787149	130	15.4995756433345
"131"	-0.506017285416972	131	16.6978253540583
"132"	-1.07562182139344	132	15.0153042315505
"133"	0.119913187644348	133	15.4177725617774
"134"	-0.317221722432001	134	16.6427860860713
"135"	1.90275304908987	135	16.4504468389787
"136"	2.29823128086547	136	16.8133593131788
"137"	0.704167733104017	137	16.186664220877
"138"	-0.00704235045064451	138	15.9460048885085
"139"	-0.503375649021868	139	15.6676682690158
"140"	-0.582625103388993	140	15.1343564223498
"141"	0.0326923773348986	141	16.9581383145414
"142"	0.396237837115037	142	16.5990160978399
"143"	-0.129258546410077	143	16.8157224613242
"144"	2.50945825760573	144	16.8979268842377
"145"	-0.991388930684163	145	15.2493944405578
"146"	1.80571048210034	146	15.4390515894629
"147"	0.62311038296802	147	16.4435410541482
"148"	-1.41819597914752	148	16.0589556391351
"149"	-1.12446140859275	149	16.5939526958391
"150"	1.41910844638189	150	15.6040805284865
"151"	1.53140009008755	151	16.3420575065538
"152"	1.80948168153176	152	15.859329899773
"153"	0.372977670602929	153	16.5959736336954
"154"	0.455335363820029	154	16.0960608734749
"155"	0.74026351694853	155	15.0217804284766
"156"	-0.45928063484151	156	15.5490907132626
"157"	0.316888985353503	157	16.3223610604182
"158"	0.560280122114445	158	15.1309032766148
"159"	0.768168285324867	159	15.1259378539398
"160"	-0.42665076273799	160	16.3251319113187
"161"	0.205016338009965	161	15.495368710719
"162"	0.0355840959165634	162	16.0298457397148
"163"	-0.814077714436145	163	15.8935531461611
"164"	-0.868800785073347	164	16.2508350796998
"165"	0.801265305065794	165	16.5548313143663
"166"	-0.030575941768932	166	15.1840008348227
"167"	-1.04804083663632	167	16.6038503358141
"168"	2.55490381024794	168	16.6878390447237
"169"	0.368264883345622	169	16.0256309686229
"170"	-0.407947146132588	170	15.7961815842427
"171"	2.20106039227519	171	16.9560974235646
"172"	0.436181708150022	172	16.7915803659707
"173"	0.556370894473281	173	16.2199971852824
"174"	0.614598948605835	174	16.0789636955597
"175"	1.31521222994408	175	15.0736622787081
"176"	-0.400850382182042	176	15.7446979572996
"177"	1.72197638040606	177	15.5879149413668
"178"	0.507591458354442	178	15.8831985122524
"179"	-1.90329563112188	179	16.907298960723
"180"	-0.0925360592451012	180	15.4584089792334
"181"	0.0792060851337087	181	16.9850608655252
"182"	-0.22662225942271	182	16.5646783905104
"183"	-0.904203531627737	183	15.9824356441386
"184"	-2.05782265284341	184	15.7451667017303
"185"	0.881357379077254	185	16.5780567666516
"186"	2.9592012940357	186	15.1514490861446
"187"	-0.586191500291448	187	15.7878986382857
"188"	-1.7100641604952	188	15.8835535105318
"189"	-0.1253785991427	189	16.0866053574719
"190"	1.11471621258157	190	16.3188543720171
"191"	-1.39736846151893	191	16.0155833270401
"192"	0.497916653484837	192	15.9527805340476
"193"	0.445721511130785	193	16.1806673873216
"194"	-1.41253020947153	194	15.6844410104677
"195"	0.164365305151515	195	15.4405281255022
"196"	1.29860200882435	196	15.965262232814
"197"	2.76083821061056	197	15.1770567982458
"198"	0.129601115949882	198	16.5811832044274
"199"	1.03108477453034	199	15.2230786932632
"200"	0.308761667572724	200	16.6046279431321
"201"	0.750103300623946	201	15.4890393023379
"202"	0.993290001718516	202	15.2345820344053
"203"	-0.495295766070122	203	15.1595687847584
"204"	0.567122979789065	204	15.3792859520763
"205"	-0.444873424064552	205	15.1826412570663
"206"	1.45346603523958	206	15.6479040007107
"207"	-1.43732419487743	207	16.6719851414673
"208"	0.74942721101625	208	16.2949923975393
"209"	-0.0811758092129866	209	16.3516951282509
"210"	2.10191410641938	210	15.0309066940099
"211"	-1.72209538658744	211	15.8159003565088
"212"	-0.728514184277798	212	15.6151162618771
"213"	-1.00112582431634	213	16.3200626270846
"214"	0.162514562764458	214	15.0564882508479
"215"	0.3726486175416	215	16.9283867753111
"216"	1.54849910199464	216	15.6831042165868
"217"	0.100682062303812	217	15.398513588123
"218"	0.122043645447074	218	16.3800043077208
"219"	1.09435891675616	219	15.3397675892338
"220"	-0.397781963432867	220	15.4877521833405
"221"	0.684733771871971	221	15.8001567409374
"222"	1.53389898871827	222	15.3226367989555
"223"	1.38686090879369	223	16.344377966132
"224"	-0.074588009048865	224	15.4713601120748
"225"	-0.631261498697715	225	15.2225207653828
"226"	-1.92542818507297	226	15.3611276652664
"227"	0.131074634611607	227	16.652366315946
"228"	1.73576050627818	228	16.6877514831722
"229"	0.8301296179656	229	16.682318860665
"230"	-0.212288816991703	230	15.2373992847279
"231"	1.96978578761189	231	15.9325776877813
"232"	1.69273952207462	232	16.013893451076
"233"	1.69151612806662	233	16.9755723513663
"234"	2.41023558326434	234	15.9912213622592
"235"	0.449840243844937	235	16.1708055422641
"236"	2.45850698464494	236	16.9823104175739
"237"	-0.0382289691129505	237	15.7950164936483
"238"	1.30364776669339	238	16.959563435521
"239"	1.59530584061708	239	15.24020522926
"240"	1.48072626209197	240	15.3935898751952
"241"	1.84127038704344	241	15.8530104099773
"242"	-0.00795848945068922	242	15.0563689838164
"243"	0.0154584756493641	243	15.4619406624697
